month,price,area
2011-10,5.50,North West
2011-11,5.50,North West
2011-12,5.50,North West
2012-01,5.50,North West
2012-02,5.50,North West
2012-03,5.63,North West
2012-04,4.90,North West
2012-05,4.90,North West
2012-06,5.13,North West
2012-07,5.10,North West
2012-08,5.10,North West
2012-09,5.10,North West
2012-10,5.30,North West
2012-11,5.30,North West
2012-12,5.30,North West
2013-01,5.30,North West
2013-02,5.30,North West
2013-03,5.20,North West
2013-04,5.50,North West
2013-05,6.40,North West
2013-06,6.40,North West
2013-07,6.40,North West
2013-08,6.40,North West
2013-09,6.40,North West
2013-10,6.40,North West
2013-11,6.20,North West
2013-12,6.20,North West
2014-01,6.20,North West
2014-02,6.40,North West
2014-03,6.40,North West
2014-04,6.40,North West
2014-05,6.40,North West
2014-06,6.40,North West
2014-07,6.40,North West
2014-08,6.40,North West
2014-09,6.40,North West
2014-10,6.40,North West
2014-11,6.40,North West
2014-12,6.40,North West
2015-01,6.40,North West
2015-02,6.40,North West
2015-03,6.40,North West
2015-04,6.40,North West
2015-05,6.40,North West
2015-06,6.40,North West
2015-07,6.40,North West
2015-08,5.80,North West
2015-09,5.80,North West
2015-10,5.80,North West
2015-11,5.80,North West
2015-12,5.80,North West
2016-01,5.80,North West
1995-02,3.50,North
1995-03,4.41,North
1995-04,4.69,North
1995-05,4.69,North
1995-06,4.69,North
1995-07,4.81,North
1995-08,4.81,North
1995-09,4.81,North
1995-10,4.66,North
1995-11,4.73,North
1995-12,4.64,North
1996-01,4.50,North
1996-02,4.70,North
1996-03,4.83,North
1996-04,4.55,North
1996-05,4.55,North
1996-06,4.38,North
1996-07,4.59,North
1996-08,4.50,North
1996-09,4.50,North
1996-10,4.50,North
1996-11,4.50,North
1996-12,4.56,North
1997-01,4.56,North
1997-02,4.75,North
1997-03,4.71,North
1997-04,4.80,North
1997-05,5.00,North
1997-06,5.20,North
1997-07,5.20,North
1997-08,5.17,North
1997-09,5.17,North
1997-10,5.17,North
1997-11,5.17,North
1997-12,5.17,North
1998-01,5.17,North
1998-02,5.17,North
1998-03,5.17,North
1998-04,5.17,North
1998-05,5.17,North
1998-06,5.17,North
1998-07,5.17,North
1998-08,5.17,North
1998-09,5.17,North
1998-10,5.17,North
1998-11,5.17,North
1998-12,5.17,North
1999-01,5.50,North
1999-02,4.58,North
1999-03,4.50,North
1999-04,4.50,North
1999-05,4.50,North
1999-06,4.50,North
1999-07,4.50,North
1999-08,4.50,North
1999-09,5.25,North
1999-10,5.25,North
1999-11,5.25,North
1999-12,5.25,North
2000-01,4.50,North
2000-02,3.88,North
2000-03,3.88,North
2000-04,4.38,North
2000-05,5.33,North
2000-06,5.33,North
2000-07,5.33,North
2000-08,5.33,North
2000-09,5.50,North
2000-10,5.50,North
2000-11,5.50,North
2000-12,5.75,North
2001-01,5.50,North
2001-02,5.40,North
2001-03,5.25,North
2001-04,5.25,North
2001-05,5.50,North
2001-06,5.25,North
2001-07,5.25,North
2001-08,5.25,North
2001-09,5.25,North
2001-10,5.75,North
2001-11,5.75,North
2001-12,5.75,North
2002-01,5.60,North
2002-02,5.93,North
2002-03,5.92,North
2002-04,5.92,North
2002-05,5.92,North
2002-06,6.10,North
2002-07,5.50,North
2002-08,5.50,North
2002-09,4.80,North
2002-10,5.38,North
2002-11,5.13,North
2002-12,5.13,North
2003-01,6.10,North
2003-02,6.10,North
2003-03,6.10,North
2003-04,6.10,North
2003-05,6.10,North
2003-06,6.10,North
2003-07,6.10,North
2003-08,6.10,North
2003-09,6.10,North
2003-10,6.30,North
2003-11,6.30,North
2003-12,6.30,North
2004-01,7.07,North
2004-02,7.50,North
2004-03,7.50,North
2004-04,7.50,North
2004-05,7.50,North
2004-06,7.90,North
2004-07,7.25,North
2004-08,7.25,North
2004-09,7.25,North
2004-10,7.80,North
2004-11,7.25,North
2004-12,7.50,North
2005-01,6.63,North
2005-02,6.80,North
2005-03,6.80,North
2005-04,7.00,North
2005-05,6.25,North
2005-06,7.00,North
2005-07,7.00,North
2005-08,10.00,North
2005-09,5.00,North
2005-10,5.00,North
2005-11,6.25,North
2005-12,7.00,North
2006-01,4.83,North
2006-02,6.75,North
2006-03,6.31,North
2006-04,6.39,North
2006-05,6.17,North
2006-06,6.50,North
2006-08,6.25,North
2006-09,5.90,North
2006-10,5.63,North
2006-11,5.90,North
2006-12,6.10,North
2007-01,6.10,North
2007-02,6.10,North
2007-03,6.10,North
2007-04,6.10,North
2007-05,6.10,North
2007-06,6.10,North
2007-07,6.10,North
2007-08,6.10,North
2007-09,6.10,North
2007-10,6.10,North
2007-11,6.10,North
2007-12,6.10,North
2008-01,6.75,North
2008-02,6.75,North
2008-03,6.75,North
2008-04,6.75,North
2008-05,6.75,North
2008-06,6.75,North
2008-07,6.75,North
2008-08,6.50,North
2008-09,6.50,North
2008-10,6.50,North
2008-11,6.50,North
2008-12,6.00,North
2009-01,6.00,North
2009-02,6.00,North
2009-03,6.00,North
2009-04,5.80,North
2009-05,5.80,North
2009-06,6.00,North
2009-07,6.00,North
2009-08,6.50,North
2009-09,6.50,North
2009-10,6.50,North
2009-11,6.50,North
2009-12,7.50,North
2010-01,6.75,North
2010-02,6.75,North
2010-03,6.75,North
2010-04,6.67,North
2010-05,6.67,North
2010-06,6.25,North
2010-07,6.25,North
2010-08,6.67,North
2010-09,6.67,North
2010-10,6.67,North
2010-11,6.25,North
2010-12,6.25,North
2011-01,5.50,North
2011-02,5.50,North
2011-03,5.50,North
2011-04,5.67,North
2011-05,5.67,North
2011-06,6.00,North
2011-07,6.00,North
2011-08,6.00,North
2011-09,6.00,North
2011-10,7.00,North
2011-11,5.67,North
2011-12,5.12,North
2012-01,5.12,North
2012-02,5.12,North
2012-03,5.12,North
2012-04,5.50,North
2012-05,5.50,North
2012-06,5.50,North
2012-07,5.50,North
2012-08,5.50,North
2012-09,5.50,North
2012-10,5.25,North
2012-11,5.25,North
2012-12,5.25,North
2013-01,5.25,North
2013-02,4.75,North
2013-03,4.75,North
2013-04,4.75,North
2013-05,4.75,North
2013-06,4.75,North
2013-07,4.75,North
2013-08,5.67,North
2013-09,5.50,North
2013-10,5.50,North
2013-11,5.50,North
2013-12,5.50,North
2014-01,5.50,North
2014-02,5.50,North
2014-03,5.50,North
2014-04,5.50,North
2014-05,5.50,North
2014-06,5.67,North
2014-07,4.75,North
2014-08,4.75,North
2014-09,4.75,North
2014-10,4.75,North
2014-11,4.75,North
2014-12,4.75,North
2015-01,4.75,North
2015-02,4.75,North
2015-03,4.75,North
2015-04,4.75,North
2015-05,4.75,North
2015-06,4.67,North
2015-07,4.67,North
2015-08,6.00,North
2015-09,6.00,North
2015-10,6.00,North
2015-11,6.00,North
2015-12,6.00,North
2016-01,6.00,North
