month,price,area
2019-03,6.096666666666667,London
2019-04,6.096666666666667,London
2019-05,6.155294117647059,London
2019-06,6.152222222222222,London
2019-07,6.152222222222222,London
2019-08,6.214117647058823,London
2019-09,6.214117647058823,London
2019-10,6.28375,London
2019-11,6.3876470588235295,London
2019-12,6.411176470588235,London
2020-01,6.517058823529412,London
2020-02,6.324375,London
2020-03,6.324375,London
2020-04,6.0649999999999995,London
2020-05,5.322222222222222,London
2020-06,6.684,London
2020-07,6.441538461538461,London
2020-08,6.540833333333333,London
2020-09,6.577857142857143,London
2020-10,6.599285714285714,London
2020-11,6.599285714285714,London
2020-12,6.836666666666667,London
2021-01,7.012727272727273,London
2021-02,7.012727272727273,London
2021-03,6.8741666666666665,London
2021-04,6.8741666666666665,London
2021-05,6.8075,London
2021-06,6.763571428571429,London
2021-07,6.763571428571429,London
2021-08,6.763571428571429,London
2021-09,6.763571428571429,London
2021-10,6.7524999999999995,London
2021-11,6.876,London
2021-12,6.886,London
2022-01,7.0181249999999995,London
2022-02,7.061875,London
2022-03,7.312666666666667,London
2022-04,8.114117647058823,London
2022-05,8.374375,London
2022-06,8.630625,London
2022-07,8.528823529411765,London
2022-08,8.992142857142857,London
2022-09,8.560588235294118,London
2022-10,8.501666666666667,London
2022-11,8.915555555555555,London
2022-12,8.937777777777777,London
2023-01,8.968333333333334,London
2023-02,9.302222222222222,London
2023-03,9.614117647058823,London
2023-04,9.407777777777778,London
2023-05,9.424444444444445,London
2023-06,9.524444444444445,London
2023-07,9.607777777777777,London
2023-08,9.596470588235295,London
2023-09,8.714117647058824,London
2023-10,8.6275,London
2023-11,9.08375,London
2023-12,9.1025,London
2024-01,9.13375,London
2024-02,8.916111111111112,London
2024-03,8.916111111111112,London
2024-04,8.927222222222222,London
2024-05,9.066111111,London
2024-06,9.105,London
2024-07,9.132777777777779,London
2024-08,8.799411764705882,London
2024-09,9.399411764705881,London
2002-02,4.202777777777778,South East
2002-03,4.202777777777778,South East
2002-04,4.255263157894737,South East
2002-05,4.2875,South East
2002-06,4.181578947368421,South East
2002-07,4.24,South East
2002-08,4.231578947368422,South East
2002-09,4.285,South East
2002-10,4.285,South East
2002-11,4.285,South East
2002-12,4.285,South East
2003-01,4.285,South East
2003-02,4.4805,South East
2003-03,4.4805,South East
2003-04,4.4805,South East
2003-05,4.5055,South East
2003-06,4.5095238095238095,South East
2003-07,4.5095238095238095,South East
2003-08,4.533333333333333,South East
2003-09,4.514285714285714,South East
2003-10,4.519047619047619,South East
2003-11,4.519047619047619,South East
2003-12,4.5095238095238095,South East
2004-01,4.516666666666667,South East
2004-02,4.313157894736842,South East
2004-03,4.2524999999999995,South East
2004-04,4.2524999999999995,South East
2004-05,4.2625,South East
2004-06,4.1763157894736835,South East
2004-07,4.197368421052632,South East
2004-08,4.218421052631579,South East
2004-09,4.218421052631579,South East
2004-10,4.1875,South East
2004-11,4.1925,South East
2004-12,4.2325,South East
2005-01,4.197368421052632,South East
2005-02,4.2973684210526315,South East
2005-03,4.280555555555555,South East
2005-04,4.281578947368421,South East
2005-05,4.326470588235294,South East
2005-06,4.186111111111111,South East
2005-07,4.244117647058823,South East
2005-08,4.236111111111111,South East
2005-09,4.2725,South East
2005-10,4.3921052631578945,South East
2005-11,4.3025,South East
2005-12,4.3125,South East
2006-01,4.3125,South East
2006-02,4.221052631578948,South East
2006-03,4.221052631578948,South East
2006-04,4.221052631578948,South East
2006-05,4.231578947368422,South East
2006-06,4.211111111111111,South East
2006-07,4.336842105263157,South East
2006-08,4.222222222222222,South East
2006-09,4.222222222222222,South East
2006-10,4.2,South East
2006-11,4.355263157894737,South East
2006-12,4.355263157894737,South East
2007-01,4.386842105263158,South East
2007-02,4.386842105263158,South East
2007-03,4.3975,South East
2007-04,4.3975,South East
2007-05,4.3975,South East
2007-06,4.419444444444444,South East
2007-07,4.391666666666667,South East
2007-08,4.408333333333333,South East
2007-09,4.469444444444445,South East
2007-10,4.469444444444445,South East
2007-11,4.471052631578948,South East
2007-12,4.4425,South East
2008-01,4.5675,South East
2008-02,4.397368421052631,South East
2008-03,4.407894736842105,South East
2008-04,4.458333333333333,South East
2008-05,4.402631578947369,South East
2008-06,4.402631578947369,South East
2008-07,4.428947368421053,South East
2008-08,4.492105263157894,South East
2008-09,4.434210526315789,South East
2008-10,4.45,South East
2008-11,4.4605263157894735,South East
2008-12,4.26,South East
2009-01,4.372352941,South East
2009-02,4.441052631578947,South East
2009-03,4.436315789473684,South East
2009-04,4.482777777777778,South East
2009-05,4.441578947368421,South East
2009-06,4.441578947368421,South East
2009-07,4.483684210526316,South East
2009-08,4.499444444444444,South East
2009-09,4.483684210526316,South East
2009-10,4.532777777777778,South East
2009-11,4.436842105263158,South East
2009-12,4.4195,South East
2010-01,4.425789473684211,South East
2010-02,4.405555555555555,South East
2010-03,4.420526315789473,South East
2010-04,4.462,South East
2010-05,4.4670000000000005,South East
2010-06,4.4670000000000005,South East
2010-07,4.477,South East
2010-08,4.465263157894737,South East
2010-09,4.487,South East
2010-10,4.502105263157895,South East
2010-11,4.517894736842106,South East
2010-12,4.502000000000001,South East
2011-01,4.585555555555555,South East
2011-02,4.713333333333334,South East
2011-03,4.692,South East
2011-04,4.728421052631579,South East
2011-05,4.649473684210527,South East
2011-06,4.649473684210527,South East
2011-07,4.665263157894737,South East
2011-08,4.665263157894737,South East
2011-09,4.686315789473684,South East
2011-10,4.686315789473684,South East
2011-11,4.73,South East
2011-12,4.7411111111111115,South East
2012-01,4.707368421052632,South East
2012-02,4.597368421052631,South East
2012-03,4.597368421052631,South East
2012-04,4.597368421052631,South East
2012-05,4.597368421052631,South East
2012-06,4.608823529411764,South East
2012-07,4.569444444444445,South East
2012-08,4.569444444444445,South East
2012-09,4.653125,South East
2012-10,4.586111111111111,South East
2012-11,4.586111111111111,South East
2012-12,4.638235294117647,South East
2013-01,4.696875,South East
2013-02,4.738235294117647,South East
2013-03,4.708333333333333,South East
2013-04,4.708823529411765,South East
2013-05,4.714705882352941,South East
2013-06,4.669444444444444,South East
2013-07,4.7441176470588236,South East
2013-08,4.7441176470588236,South East
2013-09,4.738235294117647,South East
2013-10,4.708333333333333,South East
2013-11,4.7558823529411764,South East
2013-12,4.725,South East
2014-01,4.720588235294118,South East
2014-02,4.835294117647059,South East
2014-03,4.800000000000001,South East
2014-04,4.8,South East
2014-05,4.8375,South East
2014-06,4.8805555555555555,South East
2014-07,4.9676470588235295,South East
2014-08,5.070588235294117,South East
2014-09,5.070588235294117,South East
2014-10,5.061111111111111,South East
2014-11,5.072222222222222,South East
2014-12,5.072222222222222,South East
2015-01,5.077777777777778,South East
2015-02,5.083333333333333,South East
2015-03,5.088888888888889,South East
2015-04,5.070588235294117,South East
2015-05,5.111111111111111,South East
2015-06,5.111111111111111,South East
2015-07,5.111111111111111,South East
2015-08,5.111111111111111,South East
2015-09,5.111111111111111,South East
2015-10,5.177777777777778,South East
2015-11,5.177777777777778,South East
2015-12,5.188888888888889,South East
2016-01,5.2,South East
2016-02,5.166666666666667,South East
2016-03,5.157894736842105,South East
2016-04,5.1684210526315795,South East
2016-05,5.173684210526315,South East
2016-06,5.173684210526315,South East
2016-07,5.127777777777777,South East
2016-08,5.127777777777777,South East
2016-09,5.184210526315789,South East
2016-10,5.205555555555556,South East
2016-11,5.3500000000000005,South East
2016-12,5.319444444444445,South East
2017-01,5.365789474,South East
2017-02,5.3525,South East
2017-03,5.3575,South East
2017-04,5.3575,South East
2017-05,5.4025,South East
2017-06,5.397368421052631,South East
2017-07,5.397368421052631,South East
2017-08,5.397058823529412,South East
2017-09,5.428947368421053,South East
2017-10,5.471052631578948,South East
2017-11,5.4868421052631575,South East
2017-12,5.518421052631578,South East
2018-01,5.518421052631578,South East
2018-02,5.397368421052631,South East
2018-03,5.45,South East
2018-04,5.518421052631578,South East
2018-05,5.592499999999999,South East
2018-06,5.592499999999999,South East
2018-07,5.6375,South East
2018-08,5.7,South East
2018-09,5.7,South East
2018-10,5.6375,South East
2018-11,5.6375,South East
2018-12,5.613157894736842,South East
2019-01,5.6078947368421055,South East
2019-02,5.434210526315789,South East
2019-03,5.439473684210526,South East
2019-04,5.597368421052631,South East
2019-05,5.5125,South East
2019-06,5.571052631578947,South East
2019-07,5.586842105263158,South East
2019-08,5.586842105263158,South East
2019-09,5.5775,South East
2019-10,5.684210526315789,South East
2019-11,5.6945,South East
2019-12,5.621052631578947,South East
2020-01,5.755,South East
2020-02,5.778947368421052,South East
2020-03,5.663157894736842,South East
2020-04,5.290909090909091,South East
2020-05,5.484375,South East
2020-06,5.473529411764706,South East
2020-07,5.469444444444445,South East
2020-08,5.564705882352941,South East
2020-09,5.8149999999999995,South East
2020-10,5.755,South East
2020-11,5.811111111111111,South East
2020-12,5.84,South East
2021-01,5.7835,South East
2021-02,5.7835,South East
2021-03,5.7835,South East
2021-04,5.772105263157894,South East
2021-05,5.6034999999999995,South East
2021-06,5.635,South East
2021-07,5.6450000000000005,South East
2021-08,5.6899999999999995,South East
2021-09,5.636842105263158,South East
2021-10,5.673684210526315,South East
2021-11,5.705263157894737,South East
2021-12,5.705263157894737,South East
2022-01,5.7894736842105265,South East
2022-02,5.889473684210526,South East
2022-03,5.977777777777778,South East
2022-04,6,South East
2022-05,6.15,South East
2022-06,6.173684210526315,South East
2022-07,6.226315789473684,South East
2022-08,6.226315789473684,South East
2022-09,6.273684210526316,South East
2022-10,6.2894736842105265,South East
2022-11,6.284210526,South East
2022-12,6.378947368421053,South East
2023-01,6.426315789473684,South East
2023-02,6.8,South East
2023-03,6.8578947368421055,South East
2023-04,6.88,South East
2023-05,7.05,South East
2023-06,6.8842105263157904,South East
2023-07,6.984210526315789,South East
2023-08,7.040000000000001,South East
2023-09,7.094736842105264,South East
2023-10,7.13,South East
2023-11,7.1049999999999995,South East
2023-12,7.0894736842105255,South East
2024-01,7.157894736842105,South East
2024-02,7.438333333333333,South East
2024-03,7.247142857142857,South East
2024-04,7.274500000000001,South East
2024-05,7.194999999999999,South East
2024-06,7.2268181818181825,South East
2024-07,7.213809523809524,South East
2024-08,7.285909091,South East
2024-09,7.4852380952380955,South East
2002-02,4.663333333333333,South West
2002-03,4.471666666666667,South West
2002-04,4.471666666666667,South West
2002-05,4.471666666666667,South West
2002-06,4.471666666666667,South West
2002-07,4.471666666666667,South West
2002-08,4.471666666666667,South West
2002-09,4.550909090909091,South West
2002-10,4.471666666666667,South West
2002-11,4.471666666666667,South West
2002-12,4.471666666666667,South West
2003-01,4.488333333333333,South West
2003-02,4.68,South West
2003-03,4.8145454545454545,South West
2003-04,4.8145454545454545,South West
2003-05,4.683333333333334,South West
2003-06,4.7,South West
2003-07,4.7,South West
2003-08,4.7,South West
2003-09,4.681818181818182,South West
2003-10,4.7,South West
2003-11,4.7,South West
2003-12,4.7,South West
2004-01,4.654545454545455,South West
2004-02,4.520833333333333,South West
2004-03,4.5375000000000005,South West
2004-04,4.4772727272727275,South West
2004-05,4.5375000000000005,South West
2004-06,4.5874999999999995,South West
2004-07,4.5874999999999995,South West
2004-08,4.5874999999999995,South West
2004-09,4.5874999999999995,South West
2004-10,4.5874999999999995,South West
2004-11,4.6000000000000005,South West
2004-12,4.6000000000000005,South West
2005-01,4.6000000000000005,South West
2005-02,4.333333333333333,South West
2005-03,4.333333333333333,South West
2005-04,4.333333333333333,South West
2005-05,4.333333333333333,South West
2005-06,4.316666666666666,South West
2005-07,4.316666666666666,South West
2005-08,4.325,South West
2005-09,4.325,South West
2005-10,4.325,South West
2005-11,4.325,South West
2005-12,4.4363636363636365,South West
2006-01,4.358333333333333,South West
2006-02,4.2727272727272725,South West
2006-03,4.2727272727272725,South West
2006-04,4.2727272727272725,South West
2006-05,4.290909090909091,South West
2006-06,4.375,South West
2006-07,4.375,South West
2006-08,4.463636363636364,South West
2006-09,4.463636363636364,South West
2006-10,4.472727272727273,South West
2006-11,4.472727272727273,South West
2006-12,4.416666666666667,South West
2007-01,4.375,South West
2007-02,4.333333333333333,South West
2007-03,4.333333333333333,South West
2007-04,4.3999999999999995,South West
2007-05,4.3999999999999995,South West
2007-06,4.3999999999999995,South West
2007-07,4.4799999999999995,South West
2007-08,4.35,South West
2007-09,4.35,South West
2007-10,4.35,South West
2007-11,4.35,South West
2007-12,4.390909090909091,South West
2008-01,4.390909090909091,South West
2008-02,4.3999999999999995,South West
2008-03,4.3999999999999995,South West
2008-04,4.3545454545454545,South West
2008-05,4.368333333333333,South West
2008-06,4.368333333333333,South West
2008-07,4.368333333333333,South West
2008-08,4.368333333333333,South West
2008-09,4.492727272727273,South West
2008-10,4.502,South West
2008-11,4.492727272727273,South West
2008-12,4.67,South West
2009-01,4.493,South West
2009-02,4.410833333333334,South West
2009-03,4.47875,South West
2009-04,4.410833333333334,South West
2009-05,4.410833333333334,South West
2009-06,4.410833333333334,South West
2009-07,4.410833333333334,South West
2009-08,4.410833333333334,South West
2009-09,4.410833333333334,South West
2009-10,4.410833333333334,South West
2009-11,4.410833333333334,South West
2009-12,4.410833333333334,South West
2010-01,4.402727272727272,South West
2010-02,4.358333333333333,South West
2010-03,4.358333333333333,South West
2010-04,4.375,South West
2010-05,4.375,South West
2010-06,4.408333333333333,South West
2010-07,4.463636363636364,South West
2010-08,4.463636363636364,South West
2010-09,4.45,South West
2010-10,4.5,South West
2010-11,4.43,South West
2010-12,4.45,South West
2011-01,4.345454545454545,South West
2011-02,4.658333333333333,South West
2011-03,4.6000000000000005,South West
2011-04,4.516666666666667,South West
2011-05,4.545454545454546,South West
2011-06,4.572727272727272,South West
2011-07,4.541666666666667,South West
2011-08,4.68,South West
2011-09,4.472727272727273,South West
2011-10,4.5,South West
2011-11,4.5,South West
2011-12,4.470000000000001,South West
2012-01,4.470000000000001,South West
2012-02,4.59,South West
2012-03,4.61,South West
2012-04,4.663636363636364,South West
2012-05,4.658333333333334,South West
2012-06,4.658333333333334,South West
2012-07,4.7,South West
2012-08,4.658333333333334,South West
2012-09,4.790909090909091,South West
2012-10,4.658333333333334,South West
2012-11,4.658333333333334,South West
2012-12,4.658333333333334,South West
2013-01,4.73,South West
2013-02,5,South West
2013-03,5.108333333333333,South West
2013-04,5.141666666666667,South West
2013-05,5.2272727272727275,South West
2013-06,5.166666666666667,South West
2013-07,5.166666666666667,South West
2013-08,5.166666666666667,South West
2013-09,5.166666666666667,South West
2013-10,5.166666666666667,South West
2013-11,5.166666666666667,South West
2013-12,5.254545454545455,South West
2014-01,5.04,South West
2014-02,4.990909090909091,South West
2014-03,4.990909090909091,South West
2014-04,5.0181818181818185,South West
2014-05,5.0181818181818185,South West
2014-06,4.966666666666667,South West
2014-07,4.966666666666667,South West
2014-08,5.009090909090909,South West
2014-09,5.1,South West
2014-10,5.066666666666667,South West
2014-11,5.091666666666667,South West
2014-12,5.154545454545455,South West
2015-01,5.154545454545455,South West
2015-02,5.15,South West
2015-03,5.190909090909091,South West
2015-04,5.355555555555556,South West
2015-05,5.190909090909091,South West
2015-06,5.190909090909091,South West
2015-07,5.1499999999999995,South West
2015-08,5.191666666666666,South West
2015-09,5.191666666666666,South West
2015-10,5.191666666666666,South West
2015-11,5.191666666666666,South West
2015-12,5.208333333333333,South West
2016-01,5.233333333333333,South West
2016-02,5.2250000000000005,South West
2016-03,5.2250000000000005,South West
2016-04,5.2250000000000005,South West
2016-05,5.2250000000000005,South West
2016-06,5.2250000000000005,South West
2016-07,5.2250000000000005,South West
2016-08,5.2250000000000005,South West
2016-09,4.9818181818181815,South West
2016-10,4.99,South West
2016-11,5.01,South West
2016-12,5.0227272727272725,South West
2017-01,5.059090909090909,South West
2017-02,5.236363636363636,South West
2017-03,5.236363636363636,South West
2017-04,5.263636363636364,South West
2017-05,5.2272727272727275,South West
2017-06,5.122222222222223,South West
2017-07,5.122222222222223,South West
2017-08,5.311111111111111,South West
2017-09,5.325,South West
2017-10,5.220000000000001,South West
2017-11,5.366666666666666,South West
2017-12,5.366666666666666,South West
2018-01,5.388888888888889,South West
2018-02,5.335,South West
2018-03,5.404545454545455,South West
2018-04,5.370833333333334,South West
2018-05,5.370833333333334,South West
2018-06,5.379166666666666,South West
2018-07,5.3136363636363635,South West
2018-08,5.470833333333334,South West
2018-09,5.495833333333334,South West
2018-10,5.495833333333334,South West
2018-11,5.531818181818182,South West
2018-12,5.531818181818182,South West
2019-01,5.531818181818182,South West
2019-02,5.531818181818182,South West
2019-03,5.4624999999999995,South West
2019-04,5.479166666666667,South West
2019-05,5.495833333333334,South West
2019-06,5.5125,South West
2019-07,5.5125,South West
2019-08,5.5125,South West
2019-09,5.5125,South West
2019-10,5.5125,South West
2019-11,5.545454545454546,South West
2019-12,5.545454545454546,South West
2020-01,5.5636363636363635,South West
2020-02,5.54,South West
2020-03,5.544444444444444,South West
2020-04,5.383333333333333,South West
2020-05,5.625,South West
2020-06,5.55,South West
2020-07,5.722222222222222,South West
2020-08,5.68,South West
2020-09,5.609090909090909,South West
2020-10,5.470833333333334,South West
2020-11,5.765,South West
2020-12,5.735,South West
2021-01,5.735,South West
2021-02,5.735,South West
2021-03,5.735,South West
2021-04,5.735,South West
2021-05,5.745,South West
2021-06,5.8136363636363635,South West
2021-07,5.713636363636364,South West
2021-08,5.804166666666667,South West
2021-09,5.7681818181818185,South West
2021-10,5.945,South West
2021-11,5.95,South West
2021-12,5.9772727272727275,South West
2022-01,5.995454545454546,South West
2022-02,5.988888888888889,South West
2022-03,6.005,South West
2022-04,6.055,South West
2022-05,6.095000000000001,South West
2022-06,6.154999999999999,South West
2022-07,6.154999999999999,South West
2022-08,6.211111111111111,South West
2022-09,6.416666666666667,South West
2022-10,6.365,South West
2022-11,6.444444444444445,South West
2022-12,6.449999999999999,South West
2023-01,6.444444444444445,South West
2023-02,6.45,South West
2023-03,6.6875,South West
2023-04,6.659999999999999,South West
2023-05,6.6909090909090905,South West
2023-06,6.720000000000001,South West
2023-07,6.8,South West
2023-08,6.8,South West
2023-09,6.977777777777778,South West
2023-10,7.0375,South West
2023-11,7.0625,South West
2023-12,7,South West
2024-01,7.158333333333334,South West
2024-02,7.1,South West
2024-03,7.141666666666667,South West
2024-04,7.1499999999999995,South West
2024-05,7.166666666666667,South West
2024-06,7.2727272727272725,South West
2024-07,7.3,South West
2024-08,7.355555555555556,South West
2024-09,7.340000000000001,South West
2002-02,4.276923076923077,East Anglia
2002-03,4.2846153846153845,East Anglia
2002-04,4.259090909090909,East Anglia
2002-05,4.259090909090909,East Anglia
2002-06,4.34,East Anglia
2002-07,4.368333333333333,East Anglia
2002-08,4.368333333333333,East Anglia
2002-09,4.376666666666667,East Anglia
2002-10,4.376666666666666,East Anglia
2002-11,4.297272727272727,East Anglia
2002-12,4.257,East Anglia
2003-01,4.3308333333333335,East Anglia
2003-02,4.595454545454545,East Anglia
2003-03,4.570833333333334,East Anglia
2003-04,4.570833333333334,East Anglia
2003-05,4.570833333333334,East Anglia
2003-06,4.613636363636363,East Anglia
2003-07,4.579166666666667,East Anglia
2003-08,4.540909090909091,East Anglia
2003-09,4.5200000000000005,East Anglia
2003-10,4.572727272727272,East Anglia
2003-11,4.38,East Anglia
2003-12,4.509090909090909,East Anglia
2004-01,4.372727272727273,East Anglia
2004-02,4.492307692307692,East Anglia
2004-03,4.363636363636363,East Anglia
2004-04,4.177777777777778,East Anglia
2004-05,4.672727272727273,East Anglia
2004-06,4.51,East Anglia
2004-07,4.554545454545455,East Anglia
2004-08,4.554545454545455,East Anglia
2004-09,4.554545454545455,East Anglia
2004-10,4.554545454545455,East Anglia
2004-11,4.584615384615384,East Anglia
2004-12,4.566923076923077,East Anglia
2005-01,4.566923076923077,East Anglia
2005-02,4.320769230769231,East Anglia
2005-03,4.397692307692308,East Anglia
2005-04,4.397692307692308,East Anglia
2005-05,4.014166666666667,East Anglia
2005-06,4.464166666666666,East Anglia
2005-07,4.4592307692307696,East Anglia
2005-08,4.530833333333333,East Anglia
2005-09,4.4592307692307696,East Anglia
2005-10,4.4592307692307696,East Anglia
2005-11,4.4592307692307696,East Anglia
2005-12,4.464166666666666,East Anglia
2006-01,4.0475,East Anglia
2006-02,4.474615384615385,East Anglia
2006-03,4.49,East Anglia
2006-04,4.566923076923077,East Anglia
2006-05,4.5746153846153845,East Anglia
2006-06,4.5746153846153845,East Anglia
2006-07,4.5746153846153845,East Anglia
2006-08,4.5746153846153845,East Anglia
2006-09,4.5746153846153845,East Anglia
2006-10,4.5746153846153845,East Anglia
2006-11,4.596153846153846,East Anglia
2006-12,4.630769230769231,East Anglia
2007-01,4.6000000000000005,East Anglia
2007-02,3.977272727272727,East Anglia
2007-03,4.596153846153846,East Anglia
2007-04,4.596153846153846,East Anglia
2007-05,4.0625,East Anglia
2007-06,4.596153846153846,East Anglia
2007-07,4.619230769230769,East Anglia
2007-08,4.619230769230769,East Anglia
2007-09,4.6269230769230765,East Anglia
2007-10,4.6269230769230765,East Anglia
2007-11,4.6269230769230765,East Anglia
2007-12,4.6269230769230765,East Anglia
2008-01,4.642307692307693,East Anglia
2008-02,4.642307692307693,East Anglia
2008-03,4.642307692307693,East Anglia
2008-04,4.642307692307693,East Anglia
2008-05,4.656153846153846,East Anglia
2008-06,4.7275,East Anglia
2008-07,4.671538461538462,East Anglia
2008-08,4.671538461538462,East Anglia
2008-09,4.679230769230769,East Anglia
2008-10,4.679230769230769,East Anglia
2008-11,4.679230769230769,East Anglia
2008-12,4.7875000000000005,East Anglia
2009-01,4.99375,East Anglia
2009-02,4.203846153846154,East Anglia
2009-03,4.25,East Anglia
2009-04,4.211538461538462,East Anglia
2009-05,4.234615384615385,East Anglia
2009-06,4.242307692307692,East Anglia
2009-07,4.25,East Anglia
2009-08,4.170833333333333,East Anglia
2009-09,4.219230769230769,East Anglia
2009-10,4.196153846153846,East Anglia
2009-11,4.196153846153846,East Anglia
2009-12,4.226923076923077,East Anglia
2010-01,4.226923076923077,East Anglia
2010-02,4.6850000000000005,East Anglia
2010-03,4.595833333333333,East Anglia
2010-04,4.604166666666667,East Anglia
2010-05,4.654166666666667,East Anglia
2010-06,4.634615384615385,East Anglia
2010-07,4.634615384615385,East Anglia
2010-08,4.665384615384616,East Anglia
2010-09,4.665384615384616,East Anglia
2010-10,4.696153846153846,East Anglia
2010-11,4.8125,East Anglia
2010-12,4.754166666666666,East Anglia
2011-01,4.726923076923077,East Anglia
2011-02,4.773076923076923,East Anglia
2011-03,4.773076923076923,East Anglia
2011-04,5.0227272727272725,East Anglia
2011-05,4.954166666666667,East Anglia
2011-06,4.954166666666667,East Anglia
2011-07,4.9875,East Anglia
2011-08,4.934615384615385,East Anglia
2011-09,5.004166666666666,East Anglia
2011-10,4.979166666666667,East Anglia
2011-11,4.980769230769231,East Anglia
2011-12,4.957692307692308,East Anglia
2012-01,5.0375000000000005,East Anglia
2012-02,5.0874999999999995,East Anglia
2012-03,5.0375000000000005,East Anglia
2012-04,5.019230769230769,East Anglia
2012-05,5.122727272727273,East Anglia
2012-06,5.095833333333333,East Anglia
2012-07,5.019230769230769,East Anglia
2012-08,5.042307692307692,East Anglia
2012-09,5.129166666666666,East Anglia
2012-10,5.216153846153846,East Anglia
2012-11,5.216153846153846,East Anglia
2012-12,5.325833333333333,East Anglia
2013-01,5.246923076923077,East Anglia
2013-02,5.193076923076924,East Anglia
2013-03,5.193076923076924,East Anglia
2013-04,5.208461538461538,East Anglia
2013-05,5.300833333333333,East Anglia
2013-06,5.208461538461538,East Anglia
2013-07,5.300833333333333,East Anglia
2013-08,5.208461538461538,East Anglia
2013-09,5.208461538461538,East Anglia
2013-10,5.208461538461538,East Anglia
2013-11,5.208461538461538,East Anglia
2013-12,5.3623076923076916,East Anglia
2014-01,5.450833333333333,East Anglia
2014-02,4.823076923076923,East Anglia
2014-03,4.823076923076923,East Anglia
2014-04,4.823076923076923,East Anglia
2014-05,4.823076923076923,East Anglia
2014-06,4.823076923076923,East Anglia
2014-07,4.858333333333333,East Anglia
2014-08,4.823076923076923,East Anglia
2014-09,4.823076923076923,East Anglia
2014-10,4.823076923076923,East Anglia
2014-11,4.823076923076923,East Anglia
2014-12,4.753846153846154,East Anglia
2015-01,4.915384615384616,East Anglia
2015-02,4.791666666666667,East Anglia
2015-03,4.820833333333334,East Anglia
2015-04,4.829166666666667,East Anglia
2015-05,4.8875,East Anglia
2015-06,4.903846153846154,East Anglia
2015-07,4.903846153846154,East Anglia
2015-08,4.926923076923076,East Anglia
2015-09,4.926923076923076,East Anglia
2015-10,4.926923076923076,East Anglia
2015-11,4.9875,East Anglia
2015-12,4.8500000000000005,East Anglia
2016-01,4.85,East Anglia
2016-02,4.800000000000001,East Anglia
2016-03,4.845454545454545,East Anglia
2016-04,4.845454545454545,East Anglia
2016-05,4.845454545454545,East Anglia
2016-06,4.845454545454545,East Anglia
2016-07,4.845454545454545,East Anglia
2016-08,4.816666666666666,East Anglia
2016-09,4.816666666666666,East Anglia
2016-10,4.816666666666666,East Anglia
2016-11,4.8125,East Anglia
2016-12,4.854166666666667,East Anglia
2017-01,4.840909090909091,East Anglia
2017-02,4.785,East Anglia
2017-03,4.970000000000001,East Anglia
2017-04,4.877272727272727,East Anglia
2017-05,4.979166666666667,East Anglia
2017-06,5.0125,East Anglia
2017-07,5.0125,East Anglia
2017-08,5.0125,East Anglia
2017-09,5.0125,East Anglia
2017-10,5.0625,East Anglia
2017-11,5.095833333333333,East Anglia
2017-12,5.095833333333333,East Anglia
2018-01,5.1125,East Anglia
2018-02,5.1125,East Anglia
2018-03,5.142307692307692,East Anglia
2018-04,5.120833333333334,East Anglia
2018-05,5.157692307692307,East Anglia
2018-06,5.1375,East Anglia
2018-07,5.1625000000000005,East Anglia
2018-08,5.180769231,East Anglia
2018-09,5.180769231,East Anglia
2018-10,5.204166666666667,East Anglia
2018-11,5.180769231,East Anglia
2018-12,5.180769231,East Anglia
2019-01,5.180769231,East Anglia
2019-02,5.3500000000000005,East Anglia
2019-03,5.358333333333333,East Anglia
2019-04,5.358333333333333,East Anglia
2019-05,5.3625,East Anglia
2019-06,5.411538461538461,East Anglia
2019-07,5.379166666666666,East Anglia
2019-08,5.380769230769231,East Anglia
2019-09,5.379166666666666,East Anglia
2019-10,5.3961538461538465,East Anglia
2019-11,5.3961538461538465,East Anglia
2019-12,5.3961538461538465,East Anglia
2020-01,5.545833333333333,East Anglia
2020-02,5.5625,East Anglia
2020-03,5.565384615384615,East Anglia
2020-04,5.735714285714286,East Anglia
2020-05,5.632,East Anglia
2020-06,5.522222222222222,East Anglia
2020-07,5.5636363636363635,East Anglia
2020-08,5.627846153846154,East Anglia
2020-09,5.592307692307693,East Anglia
2020-10,5.757692307692308,East Anglia
2020-11,5.995,East Anglia
2020-12,5.8730769230769235,East Anglia
2021-01,5.870833333333334,East Anglia
2021-02,5.904545454545455,East Anglia
2021-03,5.690909090909091,East Anglia
2021-04,5.929166666666667,East Anglia
2021-05,5.757692307692308,East Anglia
2021-06,5.819230769,East Anglia
2021-07,5.834615384615384,East Anglia
2021-08,5.8625,East Anglia
2021-09,5.888461538461538,East Anglia
2021-10,5.845833333333334,East Anglia
2021-11,5.888461538461538,East Anglia
2021-12,5.9192307692307695,East Anglia
2022-01,5.9192307692307695,East Anglia
2022-02,5.834615384615384,East Anglia
2022-03,5.873076923076923,East Anglia
2022-04,5.986363636363635,East Anglia
2022-05,6.120833333333334,East Anglia
2022-06,6.245833333333334,East Anglia
2022-07,6.420833333333333,East Anglia
2022-08,6.555,East Anglia
2022-09,6.426923076923076,East Anglia
2022-10,6.388461538461538,East Anglia
2022-11,6.4624999999999995,East Anglia
2022-12,6.542307692307692,East Anglia
2023-01,6.550000000000001,East Anglia
2023-02,6.513636363636365,East Anglia
2023-03,6.573076923076924,East Anglia
2023-04,6.573076923076924,East Anglia
