month,price,area
2024-09,9.399411765,London
2024-09,7.485238095,South East (England)
2024-09,7.34,South West (England)
2024-09,7.761111111,East
2024-09,7.354,East Midlands (England)
2024-09,7.718181818,West Midlands (England)
2024-09,7.490909091,Yorkshire and The Humber
2024-09,7.07125,North West (England)
2024-09,9.35,North East (England)
2024-09,7.025,Wales
2024-09,7.779,Scotland
2024-09,7.76,Northern Ireland
